sub_id,company_id,plan_tier,mrr_amount,status,cancellation_date
SUB-0F29BC,AB941B73,  Basic ,224.89280138291548,Churned,2021/08/26
SUB-E61113,28257A85,Enterprise,1493.5454113017267,Churned,2024/10/30
SUB-E7C128,3450927B,pro ,559.7308387723415,Active,
SUB-AD7277,3A42A7C5,Enterprise,1210.7334343016457,Active,
SUB-796F23,BC11806F,pro ,519.4398023308902,Active,
SUB-75989A,DCA01C80,  Basic ,194.01581367719555,Active,
SUB-ABCE83,126A97C8,Basic,217.28583137287728,Active,
SUB-14AB00,FD00AB84,Basic,207.26889975455998,Active,
SUB-873076,67121278,Pro,579.9304073119,Active,
SUB-A9ED96,B757F694,  Basic ,193.74003212580214,Active,
SUB-B51924,B7C4C0EE,pro ,571.4513059066644,Active,
SUB-4FD365,CCE9A132,Enterprise,1542.120894039295,Active,
SUB-DB6DA7,58EF5AF4,Pro,476.66576233576006,Active,
SUB-B4BFD0,F58E2B10,Enterprise,,Active,
SUB-DFF47A,C3F7DDCD,  Basic ,204.61165646210006,Active,
SUB-792928,26973857,Basic,,Active,
SUB-20EADC,AFF666E6,Basic,236.39935907126537,Active,
SUB-BDEAB0,C7B056ED,Enterprise,1393.1055884589505,Active,
SUB-6574E4,FF611650,pro ,565.954055106763,Active,
SUB-6581ED,6BA1B5F9,Basic,213.36333690265616,Active,
SUB-6B0568,02B3AD1E,Basic,224.89678252214193,Active,
SUB-43FF69,4C2F076C,Pro,546.4714215827382,Churned,2024/09/15
SUB-C17C0D,547FA4D5,  Basic ,232.19699973972564,Active,
SUB-016C40,988C275E,  Basic ,180.226637514753,Active,
SUB-CFCA8D,7114D2D2,Pro,536.5811593150972,Active,
SUB-43FD35,0BB4EA28,Pro,564.358195877688,Active,
SUB-E14B96,35D5910A,pro ,471.9449359399859,Active,
SUB-025EF8,C472DCA4,Basic,210.94529637869232,Active,
SUB-E492C4,8B34AF22,Enterprise,1541.1312338634825,Active,
SUB-2CD704,AC5E0690,Pro,479.2947036627572,Churned,2024/04/03
SUB-348004,049C6F51,Enterprise,1179.7374226041925,Active,
SUB-843B32,2754669C,  Basic ,180.61780609565946,Active,
SUB-9ED7F2,16B134D8,Basic,205.77469950974915,Active,
SUB-53563E,79D8940B,Basic,184.64325349751005,Churned,2022/11/15
SUB-F5D058,598507D7,Pro,467.1176412673455,Active,
SUB-0350F9,EA54828E,Enterprise,1330.8753299230737,Active,
SUB-223D32,D894A0EC,  Basic ,,Churned,2023/11/13
SUB-E2A643,3A845541,  Basic ,202.99840837274235,Active,
SUB-BE1554,D4411A5E,Basic,205.01868842894328,Active,
SUB-A9F374,E4CAC9D9,  Basic ,231.39372644528953,Churned,2023/01/29
SUB-2B6531,1BB0B5E8,Basic,187.50192838229734,Active,
SUB-07CF90,FB0475B0,Pro,470.0909885127247,Active,
SUB-601AEC,620A6870,Pro,578.7918556187706,Active,
SUB-70D3F2,0747FA1B,Pro,511.86010072239685,Churned,2024/07/09
SUB-2711C0,63F9E62A,Pro,503.7506811097107,Active,
SUB-7E7D3E,35F96720,Pro,494.91790315528993,Active,
SUB-C9DDA6,4316FB74,Enterprise,1180.1979472282521,Churned,2021/07/08
SUB-BD8B96,41A6B98F,Pro,585.8624669896502,Churned,2022/06/21
SUB-B43B0E,CF86A073,Pro,472.7784349813108,Churned,2022/11/29
SUB-4E0C04,1A3CCCF4,  Basic ,206.8266691886419,Active,
SUB-3639D8,4E72CEC9,pro ,570.2709405134411,Churned,2024/01/03
SUB-276544,38B1A412,Pro,497.43460580601715,Active,
SUB-2D5718,0765BEA5,Basic,207.62405376225905,Active,
SUB-0A567F,1C21DAE5,Pro,526.1556844013348,Active,
SUB-A3E23F,9E29F582,Basic,221.92090363732845,Active,
SUB-2BA581,5071380F,Enterprise,1241.0490468471705,Active,
SUB-D38C28,2D00B528,pro ,526.4805824518346,Active,
SUB-61AF80,A0CD7219,Enterprise,1333.5615650784084,Active,
SUB-437F41,ADD8E2A9,Basic,223.75177577353318,Active,
SUB-852497,B20AECB2,Pro,451.243963071706,Active,
SUB-76F376,C8472613,  Basic ,198.35518297999528,Active,
SUB-FDD3A4,D73A5A4F,pro ,509.8268312229215,Active,
SUB-3F22E6,826CCB13,  Basic ,186.13380197267335,Active,
SUB-EC0F16,54F2C530,Enterprise,1557.5084193469413,Active,
SUB-106508,C36EFDD0,pro ,517.4105061962324,Churned,2023/09/13
SUB-77C521,16DE032A,Enterprise,1335.312707889091,Churned,2024/02/20
SUB-4B4D3C,EBC6AD2A,  Basic ,228.65565388154147,Churned,2024/07/10
SUB-B4A0B0,AF7DF418,  Basic ,205.13899722197596,Active,
SUB-6F92CE,123EFA5C,pro ,476.43707289482984,Active,
SUB-73B5DC,A42DA964,Pro,,Active,
SUB-995B3C,93F755D2,Enterprise,1373.9164561553662,Active,
SUB-0DB321,6905FE36,Basic,226.87552134342064,Active,
SUB-C83B35,3C1404F4,pro ,474.0629938956982,Churned,2024/02/17
SUB-376D0D,EBFE97D5,Pro,575.3328472816805,Active,
SUB-ACC33C,F43FCC64,pro ,512.5751569463819,Active,
SUB-F6CA76,DB3387C1,  Basic ,232.88711019566944,Active,
SUB-C0B0A1,2038FC63,Pro,557.115682883114,Active,
SUB-2A40A2,9B9B46D4,Enterprise,1250.4517454379306,Active,
SUB-5A94D8,5097E776,  Basic ,187.47610522496964,Active,
SUB-F2E0C0,D642AB9A,Pro,545.8188683131762,Active,
SUB-126435,082EFFF8,Basic,192.6104125157925,Active,
SUB-F0E946,96DF97A9,pro ,590.4678635324977,Churned,2024/09/18
SUB-B364B2,BF6A08A0,Enterprise,1173.2966935965721,Churned,2023/11/17
SUB-443651,2DCBF622,pro ,519.6250670578892,Active,
SUB-D91AED,74388AEB,pro ,517.1188042954012,Churned,2022/09/26
SUB-72AB93,DF107E8D,Basic,201.8756521286611,Active,
SUB-F2ED6B,63BA1694,pro ,474.3178646368792,Active,
SUB-87F243,F74A5F6B,Enterprise,1256.6396416183597,Churned,2024/05/01
SUB-23C048,8F37ABE0,Pro,579.2433847728358,Active,
SUB-0912BE,E1B24920,Basic,230.75048444022053,Active,
SUB-9FF498,3F940745,Enterprise,1418.6114356793378,Active,
SUB-A728EC,A140C4E5,Enterprise,1201.4814824554123,Churned,2023/03/04
SUB-F14F0C,DDD2A8BC,pro ,514.0349248569055,Active,
SUB-47788E,6A56FD0F,  Basic ,212.57204439130757,Active,
SUB-A80BFA,2BAEE428,  Basic ,181.61344350441723,Churned,2025/07/11
SUB-6FF7D9,F71DCFA2,Basic,236.81375723639601,Active,
SUB-A95B11,15260CC4,pro ,512.247850186735,Active,
SUB-C95446,A37823D7,  Basic ,229.97831209008658,Active,
SUB-E0551A,CC78EDE4,  Basic ,219.0433814265762,Churned,2025/02/23
SUB-85774C,E5578301,Enterprise,1207.6039968892953,Active,
SUB-24476B,DB88C956,Enterprise,1308.8421070308846,Active,
SUB-0EDE86,55D543B1,Basic,198.47339046787332,Active,
SUB-59115F,F66D47FD,Pro,480.4443384349653,Active,
SUB-19BCD6,CC99068B,  Basic ,224.0731535114928,Active,
SUB-460452,40CB4560,Basic,199.02566702442425,Active,
SUB-57A563,F55E3882,Pro,496.48516156490047,Active,
SUB-2F9343,36F972A5,  Basic ,197.78158339650514,Active,
SUB-A1CB7E,5358D97C,Enterprise,1502.6738465172964,Active,
SUB-573DD1,68F4BABF,Enterprise,1463.2341988269018,Active,
SUB-A3F6D8,E9F474CB,pro ,495.58597943970483,Active,
SUB-D6CA8E,5CB7B590,pro ,529.6766775722268,Active,
SUB-9CB234,49D473A9,Basic,221.58643439411202,Active,
SUB-4EB007,C12B5D68,Pro,556.2684486323784,Active,
SUB-6E439E,92984028,Basic,229.54706658406315,Active,
SUB-757435,2ECF3454,pro ,534.4449852356357,Churned,2023/05/17
SUB-E0B6FD,3B839ED1,pro ,,Active,
SUB-04B956,902CDC96,Pro,485.8291552231301,Active,
SUB-79C39D,14974E57,Basic,196.8185501497068,Active,
SUB-7C6C3C,3E549547,  Basic ,203.84719269880983,Active,
SUB-065BA1,BBB1301D,pro ,536.0600732857185,Active,
SUB-33FE9A,C1BCB51D,Enterprise,1482.1951454902614,Active,
SUB-33DC73,7F6B5782,Pro,497.02716204519015,Active,
SUB-3CDCA3,38CC48A0,Pro,568.1948946154105,Active,
SUB-DF038D,B1AF5C28,pro ,555.1405815043892,Active,
SUB-63E2F6,F629B4BA,Pro,556.8999051283815,Active,
SUB-3BD512,5B090955,Pro,518.7533794245815,Active,
SUB-147932,6342549D,  Basic ,,Churned,2022/01/02
SUB-03072F,FC5F4C7A,Basic,232.58174536490367,Active,
SUB-57B304,62BB7908,Enterprise,1194.5913523551817,Active,
SUB-DD411D,696B5782,Basic,221.70264764640473,Active,
SUB-B87E56,7405DEA8,  Basic ,191.94768712900213,Active,
SUB-4922F1,0F098E33,Enterprise,1259.7303269019233,Active,
SUB-E0128E,93D72549,pro ,595.8327296778102,Active,
SUB-14B394,42B4C4C0,Enterprise,1398.028358547692,Active,
SUB-E87974,27E37083,  Basic ,222.70370645391992,Active,
SUB-C40FAE,85F80B0E,Pro,574.2101900907705,Churned,2022/12/09
SUB-2EB6EC,586419DD,Basic,235.58498422199673,Active,
SUB-B43B94,C56F40BF,  Basic ,201.86305533927663,Active,
SUB-C3AF3D,C0B85446,Enterprise,1307.5046641844292,Active,
SUB-77F640,6FF8FB75,Pro,488.09768345500333,Active,
SUB-2610AC,61A50ED5,Basic,199.38129418394064,Active,
SUB-0EDE6E,A5276DB2,pro ,458.21686311369325,Active,
SUB-894DBA,BE862848,Basic,,Active,
SUB-B3895A,3215D196,Basic,226.86227893335487,Active,
SUB-FC1313,2FF70288,Pro,477.31576970727235,Active,
SUB-751516,0BD01CA9,Enterprise,1206.8875650082248,Active,
SUB-542DD5,BD2CB823,Pro,582.548083928767,Active,
SUB-0456B3,AAC5A307,Pro,571.0099126667054,Active,
SUB-55B3F2,0F8D031E,Basic,227.29012862723025,Active,
SUB-7F25E0,F708B197,Pro,537.4389171854987,Churned,2021/08/24
SUB-37C81E,63D3601D,pro ,586.8238712631783,Active,
SUB-EBC1B4,DC7A8AF1,  Basic ,225.90854018510692,Active,
SUB-956EE7,7FA37644,Pro,503.8443185416221,Active,
SUB-53CB7A,9BC1877C,  Basic ,181.58294615217886,Churned,2024/01/12
SUB-7A2015,B65AB091,pro ,463.8874214061483,Active,
SUB-8D020A,D582B1FD,pro ,533.3806055768616,Active,
SUB-222408,EF4C0538,Pro,491.3994652163339,Churned,2021/09/16
SUB-6B08C1,13D068FF,  Basic ,205.07778781735075,Churned,2023/11/21
SUB-4E4ED8,5CCCD791,  Basic ,215.49689519265203,Active,
SUB-573DBB,210D5063,Basic,210.5947427505706,Churned,2023/11/04
SUB-EF214F,D0FA3C8D,pro ,530.3552186351404,Active,
SUB-B83091,F6E5CA72,Basic,236.81606153835259,Active,
SUB-321F86,58183E68,  Basic ,223.1908431913702,Active,
SUB-74606F,B44A4102,Basic,233.46652744863363,Churned,2023/12/14
SUB-C40D29,207B7284,Basic,221.7278640535132,Active,
SUB-B35C9E,ED3BF778,Basic,234.14855441208834,Active,
SUB-7E8FB9,5E803243,Basic,233.09242914953177,Active,
SUB-8F1F17,49B7C147,Pro,596.8666985002934,Active,
SUB-D47FCC,73CA24D9,Basic,188.4089608695929,Active,
SUB-C0098E,E9156D5D,  Basic ,219.7196244356127,Active,
SUB-FF6121,36CA1B52,Enterprise,1328.566568035652,Churned,2024/10/09
SUB-E1882F,29D4A582,Pro,571.3636788275095,Active,
SUB-A326A3,4DD451C9,  Basic ,181.59542115368922,Active,
SUB-CC65C7,69D9BEDE,Basic,217.1645441891887,Churned,2022/12/03
SUB-AFC3B5,52220A6D,Pro,590.3424177474672,Active,
SUB-CB46B1,6C47CF99,  Basic ,196.10296503539925,Active,
SUB-3EB7BC,54806CB8,Basic,202.67590275798577,Active,
SUB-C02FBC,0481E375,  Basic ,191.08705381146646,Active,
SUB-9F484D,0ACA8712,Basic,192.75011122353723,Active,
SUB-36BEED,E1390E0E,Basic,193.53258517329496,Active,
SUB-DEF24A,043C3A80,pro ,564.2382467161526,Active,
SUB-2BB89F,E5DDA527,Enterprise,1186.152452610149,Churned,2023/02/02
SUB-42CA03,3592B20D,Enterprise,1349.155205707945,Active,
SUB-3C63BA,D5EA4B64,Enterprise,1366.1302143499565,Active,
SUB-8D81D8,AF4957B3,  Basic ,180.6109875069472,Active,
SUB-FAF966,EADFC917,Enterprise,1386.105665407925,Churned,2024/06/19
SUB-DCA744,8322BEC0,  Basic ,210.027424669237,Churned,2022/11/21
SUB-6C891C,97A0E938,Basic,,Churned,2024/01/12
SUB-848546,8506C924,Basic,227.67825211759938,Active,
SUB-7A0CFD,D5C0C332,Basic,212.7492338677591,Churned,2023/07/17
SUB-C019C1,65D44933,pro ,545.6250859192937,Active,
SUB-51DCA7,89429C68,Pro,551.3273115496128,Active,
SUB-0CD135,16B5C106,Pro,517.097212624604,Active,
SUB-EAE94F,595E4491,Pro,593.2670413718766,Active,
SUB-9334A7,27DDB21D,Basic,204.87467424560631,Active,
SUB-3713FC,BC5ADF20,pro ,576.5970421253124,Active,
SUB-708368,B1F72908,Pro,590.099599685871,Active,
SUB-ED71FE,B6BBA4E5,  Basic ,235.9567362076792,Active,
SUB-777E49,0E81EC60,Pro,557.3791642414893,Active,
SUB-4FA6F9,88AC7663,Pro,591.0163492149028,Active,
SUB-D12D3C,FE732597,  Basic ,211.82786931758812,Active,
SUB-7E836F,96DDDD47,Pro,507.90658525122194,Active,
SUB-5E4C67,DA006F9B,pro ,510.7940416493832,Active,
SUB-6D7B31,A115CEF1,  Basic ,235.0461819849521,Active,
SUB-3C7611,FC78BFA1,Pro,506.8798094834292,Active,
SUB-10DFEB,1EE98C84,pro ,564.2552325385183,Active,
SUB-D04DBF,6727AEDA,Pro,510.6700728109379,Active,
SUB-3739E8,E0849D90,  Basic ,197.97801181479076,Active,
SUB-0558C4,0CC64D81,Basic,219.46850768323804,Active,
SUB-853BD6,E8CE5C68,Basic,198.8910655319711,Churned,2022/06/15
SUB-3FDEF8,359C32D1,Pro,495.14200795702317,Churned,2022/11/08
SUB-77D697,216FA3E9,  Basic ,207.46271373641238,Active,
SUB-B5A812,68BF1D1C,pro ,473.0239170234823,Active,
SUB-3B2F1A,BD758BDC,pro ,510.429079661478,Active,
SUB-A75EF4,22AB8D58,Enterprise,1437.9788586271072,Active,
SUB-EE74DC,FA0A0D89,Pro,585.2049681924441,Churned,2021/03/19
SUB-C3259A,32F391F5,  Basic ,207.5697386873986,Active,
SUB-BFD85C,E76B635C,  Basic ,214.01800489830256,Active,
SUB-2276E6,FB718EE2,pro ,500.57117418032067,Active,
SUB-F17038,C7156879,Pro,469.3010270552148,Active,
SUB-E7FDD1,2E308118,Pro,593.0477940435942,Active,
SUB-B2752F,EDB0DB5D,Basic,200.27629744550518,Active,
SUB-07EAFB,F583E969,pro ,511.63547756789444,Churned,2023/11/09
SUB-167D36,504289A2,pro ,584.470696860656,Churned,2023/12/23
SUB-F5B927,846036EF,Pro,553.9670782976108,Active,
SUB-3834E0,90264C30,Enterprise,1461.3740737720518,Active,
SUB-CA6FCE,185CFB66,pro ,453.7966589484981,Active,
SUB-0FDC6C,ED2973AB,pro ,451.97606017079767,Active,
SUB-245033,84867A76,Basic,220.60871050516263,Active,
SUB-AAD324,B3923251,pro ,576.8879111450156,Active,
SUB-2D5CBD,D9B5E7F4,Enterprise,1449.339936580813,Active,
SUB-6D651D,654DF012,  Basic ,233.95093405475416,Churned,2023/08/14
SUB-58E29D,F19E8321,Basic,227.50207842121267,Active,
SUB-5EF84C,8515BD70,Enterprise,1194.414588385941,Active,
SUB-AFEE87,F74F79E3,Basic,179.67582106120508,Churned,2023/02/09
SUB-48A1A4,1F0E6FF8,Pro,536.3384107241864,Active,
SUB-AABF99,AA34AF13,Enterprise,1475.4554973067818,Churned,2021/12/26
SUB-EE79B1,3E909A2F,Basic,190.17881603222133,Active,
SUB-05DEB8,0B77283F,Pro,480.569790420568,Active,
SUB-B94D42,16A0CB73,Pro,520.3638032062901,Active,
SUB-BC4D23,D194867F,Pro,519.3408051850133,Active,
SUB-1A3121,C2F8BAAC,  Basic ,190.1401924833863,Churned,2023/09/30
SUB-B80C7B,49BFA575,pro ,535.2424819336588,Active,
SUB-458942,5F0CAB04,Pro,477.1010936993201,Active,
SUB-0FEEFC,914C9308,pro ,493.518908545767,Active,
SUB-94ADDD,9B4D8725,Enterprise,1490.3954019379064,Active,
SUB-91B3D3,A8827E67,Enterprise,1278.7807288009642,Churned,2023/10/04
SUB-2A0D80,1D325866,Basic,216.10476969340675,Active,
SUB-AFAD79,78752F79,  Basic ,179.81633694571934,Active,
SUB-DE8693,36200F0B,Enterprise,1441.1402084597737,Active,
SUB-0EAEE2,7877C1E3,Enterprise,1344.7716747548911,Active,
SUB-FBF935,DA9395CF,  Basic ,197.8144380449596,Active,
SUB-6ECA9F,A66C015E,Basic,220.3446176809656,Active,
SUB-15EB1F,AE3ED617,  Basic ,206.77834432319057,Active,
SUB-B5049B,2957FA58,  Basic ,204.14995065624385,Churned,2021/12/07
SUB-F6A297,11A0DFEB,Pro,508.8929123919218,Churned,2022/03/12
SUB-D09F76,28BADDD7,Pro,463.29847674558675,Active,
SUB-B70DBE,99E1713A,Basic,208.7901494064647,Churned,2023/08/26
SUB-2AFC46,E6A1D866,pro ,557.4422618956922,Active,
SUB-39DAFC,571A2D1F,Basic,200.19615360198864,Churned,2023/08/28
SUB-3E8092,B0775197,Pro,484.30231724350733,Active,
SUB-8280C2,7DCC0B76,Basic,236.2243458851282,Active,
SUB-D0EFA3,97987CF9,pro ,513.3209155377784,Churned,2023/05/31
SUB-651DF4,C7BEBAC5,Enterprise,1483.636333696649,Active,
SUB-0EC0E3,211C9AF7,  Basic ,201.1895084313671,Active,
SUB-859CAC,400A916C,Enterprise,1416.1196955074597,Active,
SUB-0E3FB9,39C716BB,Enterprise,1394.0425551343774,Active,
SUB-60B8B7,17AB59DE,Enterprise,1473.6876194555766,Active,
SUB-FB1380,56C4349F,pro ,484.5815760385564,Active,
SUB-0A9AFA,6928FFF7,Basic,197.8135648876752,Active,
SUB-4B1915,18E40781,Enterprise,1200.785598397576,Active,
SUB-656690,A71EE623,Enterprise,1195.1808467184326,Active,
SUB-34C463,83F2E7CA,Pro,503.5582337939112,Active,
SUB-B6BF33,9DB6AA47,Basic,198.63469835417922,Active,
SUB-3E831E,57461939,Enterprise,1541.9133741633439,Active,
SUB-953D09,C89D500B,Pro,572.4732253712867,Active,
SUB-69BBEE,C017EF5C,Basic,196.74848863843954,Churned,2021/11/28
SUB-E24A01,B6C3C527,Pro,567.4691829032341,Active,
SUB-3936C3,E64FD272,Enterprise,,Active,
SUB-C0311D,BE6C989F,  Basic ,183.79896742781483,Active,
SUB-4E0C99,A32FDD91,  Basic ,212.24928243362612,Active,
SUB-6C7A23,DC2A6630,Enterprise,1346.781079194229,Active,
SUB-0608C9,04E7B375,pro ,468.3417917268255,Active,
SUB-69835C,C9F1E642,pro ,520.5220967956831,Churned,2023/04/05
SUB-7EF203,CC29EC59,Enterprise,1323.2410409515053,Active,
SUB-0058D4,EDC4E4DA,Enterprise,1295.3683186473017,Active,
SUB-A25DC8,D7AA0879,Pro,523.4524884265849,Active,
SUB-B9CFED,E931E752,Pro,589.8363814388507,Active,
SUB-798586,45C6EB08,  Basic ,199.61131401081224,Churned,2023/04/09
SUB-0DA31C,F211B5D7,  Basic ,220.56682037750292,Active,
SUB-4227E3,7F1EFDB3,Pro,466.35279741574664,Active,
SUB-45DCB5,8795AAF4,pro ,452.7265121590847,Active,
SUB-EF17BE,36F4AFBB,Basic,192.17435396599848,Active,
SUB-3A040C,CE8B8124,pro ,496.923014702243,Active,
SUB-F6E229,BC9CE9C2,pro ,563.7008403260933,Active,
SUB-1C4361,D0622CF7,pro ,459.2738420360347,Active,
SUB-60A9A5,96F35BF0,  Basic ,179.52699671058414,Active,
SUB-913ACF,40386F24,Pro,508.5580690767833,Churned,2022/12/31
SUB-0000D8,2DE143C0,Enterprise,1272.6225277921228,Active,
SUB-38D38C,35742DB8,pro ,487.4648505491951,Active,
SUB-F52C40,1D79F0AE,Enterprise,1345.1079155074817,Active,
SUB-0C14B3,E75FFED8,  Basic ,191.31402665327843,Churned,2023/07/19
SUB-236F83,37AB9297,Pro,479.06135247525543,Active,
SUB-A0D84B,8C14B963,Pro,581.8318274059203,Active,
SUB-C90E68,A3764B5E,Pro,533.9569350314432,Active,
SUB-51DA99,8365DB20,Enterprise,1173.9168229426464,Active,
SUB-711E39,A0783B65,  Basic ,222.08216572063654,Active,
SUB-679DB7,88CC8277,  Basic ,207.76648175777154,Active,
SUB-5DF53E,41626357,Pro,460.7278165509599,Churned,2023/05/26
SUB-0CC664,797A5271,Basic,235.6231906762094,Active,
SUB-BDD50A,08F49425,pro ,592.9928970081749,Churned,2023/02/18
SUB-195418,D2985326,  Basic ,223.38823521452952,Active,
SUB-E5A436,6A2D4AFB,Enterprise,1469.341904283588,Active,
SUB-F05630,3B0BA559,Pro,467.1126556205387,Active,
SUB-5066E1,40DA41BF,  Basic ,189.5225029770757,Churned,2023/11/14
SUB-CE8946,DFEA90D3,pro ,489.98824272698914,Churned,2023/08/28
SUB-F39A5C,5B59A0A7,Pro,481.35669352080015,Active,
SUB-56E2EB,3551E0EE,  Basic ,228.67793761270033,Active,
SUB-9B7023,43D84D12,Basic,218.29961863727652,Active,
SUB-3B51D2,680457CF,  Basic ,191.20110830646664,Active,
SUB-0E1588,FC133259,  Basic ,227.4781294615293,Active,
SUB-955ABA,C0388322,  Basic ,212.46898046019035,Active,
SUB-2C5316,6D4CC9C6,Basic,196.20507138992008,Churned,2023/05/18
SUB-618925,E866FF2C,Pro,504.9781390308783,Active,
SUB-9A7551,60DC4892,Enterprise,1455.6054743762368,Active,
SUB-8A403F,BA5E2134,  Basic ,237.8157136584967,Active,
SUB-7E9D74,4347E579,  Basic ,219.4399286134052,Active,
SUB-C5EC85,A51FC95B,Enterprise,1513.895783411256,Active,
SUB-0C5EB6,034B0820,pro ,578.1114540774118,Churned,2022/05/17
SUB-F00D03,68DF359E,Pro,538.7392444420233,Active,
SUB-98EC79,C007CC1C,pro ,469.98633870327194,Active,
SUB-F2B8AD,0FC6E8EC,Basic,228.2595692605739,Active,
SUB-106EA3,1DD20FEE,pro ,464.641152504437,Churned,2024/08/04
SUB-ECD97B,3CEBEDB3,Pro,551.4964002598078,Active,
SUB-EF7E68,740AB1BC,Enterprise,1382.8312408761744,Active,
SUB-C3D0B5,29F31910,pro ,501.66481338850406,Active,
SUB-96EA38,582F3026,  Basic ,188.39536053844282,Active,
SUB-A822EC,4F756392,pro ,568.8503005738391,Active,
SUB-583CD1,58ABE67B,Enterprise,1263.342456390973,Active,
SUB-67E4B8,8335B0A8,Basic,,Active,
SUB-3D331A,D589A9EB,Pro,476.9014032997205,Active,
SUB-F804E4,34B18574,Basic,204.28847639194885,Active,
SUB-12AD53,51D328EE,Enterprise,1302.833188349792,Active,
SUB-17F36F,17A36972,  Basic ,217.0226101741474,Active,
SUB-91720E,A5A0496A,Enterprise,1181.19641278817,Active,
SUB-703021,3D80E2DC,pro ,564.3371729178102,Active,
SUB-4D4860,68A21742,  Basic ,238.47990749725318,Active,
SUB-4A35B8,07C167BE,Basic,207.44984564374192,Active,
SUB-CAF489,65436198,Basic,206.24476599005695,Active,
SUB-13BB75,7F3ED3EC,Enterprise,1384.4582610984198,Active,
SUB-984323,E566A808,Basic,179.71454886067121,Churned,2023/08/06
SUB-1F9E6C,1123975D,pro ,476.2306213284883,Active,
SUB-D0DBC1,DD463B0C,pro ,546.9592367971862,Churned,2024/04/03
SUB-A56FC1,5213DEDC,Pro,584.168583200301,Active,
SUB-8CBEDE,255A0D3A,Enterprise,1335.3973053674413,Active,
SUB-539CA5,9A05328E,  Basic ,208.1289728825379,Churned,2024/12/22
SUB-EB348F,22DE2EF4,Basic,197.14591466714342,Active,
SUB-0035D2,D56884FF,  Basic ,192.7553316929603,Active,
SUB-171E9D,6F540D5C,Basic,188.91666676707982,Churned,2024/02/01
SUB-E50D6C,8E02816A,Enterprise,1478.6532662136078,Active,
SUB-13A7FE,B0445F47,Enterprise,1416.4940299406344,Churned,2024/03/01
SUB-53BD12,595BFB8C,  Basic ,183.09623142101591,Churned,2023/09/10
SUB-A38C60,A644058D,Pro,584.8204511582985,Active,
SUB-08805C,97682BC3,pro ,477.06257035431827,Active,
SUB-E8B182,FC28395D,pro ,488.4721004861489,Churned,2022/01/18
SUB-599C5D,1D48A71B,Basic,192.96522308503165,Churned,2021/09/18
SUB-135D8A,845AD0DF,Enterprise,1192.47965638953,Active,
SUB-AAE7DD,78009CEC,pro ,528.5187391014842,Active,
SUB-4F6808,6A60ED4D,Pro,577.9296771452894,Active,
SUB-34B2A4,6B3BDD88,  Basic ,191.8831126430117,Churned,2023/08/09
SUB-018F2B,E7370A76,Basic,187.82290997151148,Churned,2024/03/26
SUB-3B9D16,4E8103C3,  Basic ,209.74905990283975,Active,
SUB-ABDF92,87BEADBC,  Basic ,229.2343255709836,Active,
SUB-10B2BB,27022C81,Basic,224.016545674821,Churned,2024/01/05
SUB-16E53A,01D3FC07,Enterprise,1321.385495968149,Active,
SUB-EA7B51,F3EAE57F,Pro,520.861060324683,Active,
SUB-F61BBD,621901EE,Pro,485.2286884812052,Active,
SUB-06E05A,73319E8D,pro ,453.7278275554796,Churned,2021/07/20
SUB-B5C068,37BADFFA,Basic,201.16041135460247,Active,
SUB-82D0F9,39816E7D,Enterprise,1287.3727374681507,Active,
SUB-8E640F,5B42AB29,  Basic ,209.6329656334289,Active,
SUB-FC8038,9467E31B,pro ,587.3410636769452,Active,
SUB-815CEF,398431FF,  Basic ,199.2233928124008,Active,
SUB-404085,B2810D27,pro ,543.615471246252,Active,
SUB-325289,640AB7DF,Enterprise,1400.750858918711,Active,
SUB-61156D,CB2DEBB3,Pro,533.8324342096791,Active,
SUB-65B118,B9C751D4,pro ,550.3121872999328,Active,
SUB-432BF8,0DDCF633,Pro,564.1166137663583,Active,
SUB-DEC597,D5BDFDB5,Enterprise,1243.129769856216,Active,
SUB-F87C5B,ED7E66E5,Pro,568.5651869055984,Active,
SUB-6CEC3A,A96A1505,Enterprise,1417.960611549515,Active,
SUB-89FABF,1B321447,Pro,581.9248076634657,Active,
SUB-7F6D7B,85E7F75A,Enterprise,1532.4889819668485,Active,
SUB-787E76,A4301325,Basic,194.1763809481891,Active,
SUB-BBB0D0,AC40FC20,Pro,570.6550803135191,Active,
SUB-052673,EA05EB2E,pro ,536.4624659585013,Active,
SUB-33A2B5,A68C8A40,Basic,237.70018498848472,Active,
SUB-4ECE5A,D7BBA5D2,  Basic ,202.1970160923494,Churned,2021/08/15
SUB-051D88,9030746B,Basic,181.54976653886087,Churned,2021/07/02
SUB-D222A6,472DD92D,Basic,234.36714424981534,Active,
SUB-9D4246,2D60B882,pro ,458.0640186643262,Churned,2024/11/29
SUB-20212B,8AEF1AA5,Pro,483.60410326569905,Active,
SUB-FE79E4,E311D44C,pro ,,Active,
SUB-D5F356,BF96E98A,Pro,474.8247975805017,Active,
SUB-F92171,7829E18B,Basic,236.08205707651098,Churned,2025/06/01
SUB-03CE88,D7E5D51D,  Basic ,186.53642766559358,Active,
SUB-7E57C5,197C6669,pro ,473.8966910408081,Churned,2022/04/03
SUB-24C890,FC150E22,Enterprise,1338.6948220788297,Active,
SUB-97477F,9A647DAB,Pro,464.12488205908346,Churned,2024/01/24
SUB-A58C4C,B9E92149,  Basic ,,Active,
SUB-0AE3FE,642C58F5,Pro,581.1064037248095,Active,
