ticket_id,company_id,issue_type,created_at,resolution_time_hrs
TCK-67537,51BECFDE,Onboarding,2023-05-11 00:00:00,37.752330900160985
TCK-45844,28EB626D,Feature Request,2023-08-04 00:00:00,1.0
TCK-61497,FA0A0D89,Technical,2023-02-20 00:00:00,23.800675892089092
TCK-15058,99EA5578,Feature Request,2023-03-08 00:00:00,22.730174910027625
TCK-55246,D3E37B27,Technical,2023-06-20 00:00:00,18.556363348899808
TCK-14891,85F33836,Billing,2023-07-24 00:00:00,44.71471854762759
TCK-10638,C1C91CE3,Billing,2023-06-04 00:00:00,13.352046493730747
TCK-20416,84867A76,Onboarding,2023-05-10 00:00:00,33.26155412682793
TCK-50842,86C8FBD4,Technical,2023-02-27 00:00:00,28.275033464473005
TCK-64273,5C9BB256,Feature Request,2023-02-07 00:00:00,39.13823103042619
TCK-14069,73319E8D,Technical,2023-07-17 00:00:00,15.993730982669936
TCK-77685,3A811FB1,Technical,2023-02-15 00:00:00,15.204373210514893
TCK-54786,5086675C,Onboarding,2023-06-20 00:00:00,37.152838889728784
TCK-55958,B3923251,Onboarding,2023-07-14 00:00:00,29.103855699961326
TCK-42348,ABFFB06C,Feature Request,2023-09-14 00:00:00,5.4607518398788955
TCK-75513,54806CB8,Feature Request,2023-04-29 00:00:00,17.528339826440757
TCK-36005,FB718EE2,Onboarding,2023-01-14 00:00:00,28.63659184617673
TCK-99913,C2F8BAAC,Onboarding,2023-11-20 00:00:00,34.05317065855907
TCK-56422,E92F3DF2,Feature Request,2023-10-18 00:00:00,15.84923216168454
TCK-40260,9845961E,Billing,2023-01-05 00:00:00,1.0
TCK-64219,6E069B7D,Technical,2023-11-04 00:00:00,30.2786782288444
TCK-78506,AEC12ED9,Feature Request,2023-04-23 00:00:00,9.35615172067229
TCK-26476,6BB65633,Billing,2023-05-17 00:00:00,1.0
TCK-61193,BD8AA392,Technical,2023-04-17 00:00:00,1.0
TCK-52577,C23ADB8A,Feature Request,2023-10-25 00:00:00,33.7677703223729
TCK-43900,5C3FDF69,Billing,2023-04-10 00:00:00,25.5434094048596
TCK-21145,C7EC4268,Feature Request,2023-10-21 00:00:00,21.29212343145298
TCK-81250,F4357F74,Billing,2023-01-17 00:00:00,40.66829235555314
TCK-44029,150EA163,Billing,2023-12-21 00:00:00,31.64789619627687
TCK-43014,89D858EC,Onboarding,2023-11-18 00:00:00,43.395600512662995
TCK-14446,F401B9B0,Billing,2023-08-26 00:00:00,7.287174333996042
TCK-84765,1BDC502C,Onboarding,2023-09-07 00:00:00,23.58539251255244
TCK-26267,956C72DE,Onboarding,2023-06-21 00:00:00,4.599439500623831
TCK-43434,3036A896,Onboarding,2023-07-01 00:00:00,21.247412017734394
TCK-85507,08FBE6D3,Onboarding,2023-08-08 00:00:00,21.016609754799873
TCK-72387,184EF641,Onboarding,2023-12-23 00:00:00,31.51936364715685
TCK-54930,51A3EE6C,Technical,2023-09-01 00:00:00,24.54676657370278
TCK-64382,4AC1D90F,Billing,2023-02-27 00:00:00,31.480885659358986
TCK-45507,35FF6FF5,Onboarding,2023-04-15 00:00:00,32.44128159766673
TCK-51802,45C6EB08,Technical,2023-12-23 00:00:00,49.859144128597706
TCK-37899,9882D1C4,Technical,2023-07-29 00:00:00,20.216440136566508
TCK-77421,187E0232,Feature Request,2023-05-23 00:00:00,12.707727592003451
TCK-21861,95AE961E,Feature Request,2023-01-28 00:00:00,
TCK-26442,57912A9B,Onboarding,2023-02-22 00:00:00,26.953003383796904
TCK-63088,AAA68C5C,Billing,2023-08-18 00:00:00,14.372639674325479
TCK-45465,C12B5D68,Onboarding,2023-01-21 00:00:00,41.78352922123843
TCK-47803,95DCEE5F,Technical,2023-12-24 00:00:00,20.60138353265721
TCK-55954,27E37083,Technical,2023-06-10 00:00:00,17.213083585512116
TCK-93873,65A989E2,Technical,2023-04-14 00:00:00,18.344211346186583
TCK-57081,95E53BED,Feature Request,2023-08-30 00:00:00,32.62100908165969
TCK-26343,BCB3B21F,Technical,2023-10-12 00:00:00,22.107036201222176
TCK-52691,6849FE8A,Feature Request,2023-08-01 00:00:00,16.29999815843541
TCK-71912,0FB60CD9,Billing,2023-12-31 00:00:00,43.98422301148237
TCK-83448,F4F4C3D4,Technical,2023-09-23 00:00:00,13.725961912058999
TCK-71439,F28065D6,Billing,2023-09-26 00:00:00,24.426792888395923
TCK-46384,8D4224E4,Billing,2023-11-01 00:00:00,31.827673819322765
TCK-85609,D41E74A2,Billing,2023-09-07 00:00:00,4.423978674995119
TCK-19970,B7AF910D,Onboarding,2023-03-03 00:00:00,29.763126016871098
TCK-60046,D5EA4B64,Billing,2023-05-11 00:00:00,11.338707894234608
TCK-41603,262CE5BB,Billing,2023-09-16 00:00:00,33.87339337000803
TCK-49771,D3E37B27,Technical,2023-07-05 00:00:00,12.448187856972284
TCK-37903,22DE2EF4,Onboarding,2023-09-08 00:00:00,32.313228382186324
TCK-75148,D4E1156F,Feature Request,2023-05-04 00:00:00,37.26999679553656
TCK-74956,C1DCE37E,Feature Request,2023-12-12 00:00:00,
TCK-83467,A5E4F18C,Billing,2023-10-14 00:00:00,34.33723830759366
TCK-32620,AA5BE6BF,Onboarding,2023-05-05 00:00:00,27.01579977885723
TCK-95170,96718F44,Billing,2023-02-14 00:00:00,21.224388684843607
TCK-63238,F61DA809,Feature Request,2023-03-26 00:00:00,17.082965083981875
TCK-90544,5C3FDF69,Feature Request,2023-01-31 00:00:00,41.652416289805245
TCK-29451,FBC8C017,Feature Request,2023-01-10 00:00:00,15.60605735798828
TCK-38181,B3271539,Onboarding,2023-10-09 00:00:00,11.555207117160046
TCK-62757,65F811A6,Technical,2023-06-07 00:00:00,31.98442722039396
TCK-34761,03FB03D7,Feature Request,2023-01-08 00:00:00,
TCK-68591,6F12A829,Billing,2023-01-11 00:00:00,14.446358361762055
TCK-17965,E9B2F856,Feature Request,2023-09-24 00:00:00,12.599238030406473
TCK-39464,B2F995A9,Technical,2023-10-24 00:00:00,6.67674885396282
TCK-77482,F204F41F,Technical,2023-10-20 00:00:00,18.205081926473788
TCK-30257,AA34AF13,Feature Request,2023-11-01 00:00:00,23.007419713242083
TCK-67705,78009CEC,Feature Request,2023-10-04 00:00:00,26.917100731928386
TCK-63719,E18DF007,Onboarding,2023-11-12 00:00:00,35.4156749315938
TCK-98237,DA1BC59E,Onboarding,2023-05-27 00:00:00,30.322775083989526
TCK-67886,94314CF2,Technical,2023-06-12 00:00:00,21.709533365361843
TCK-98733,1E7CADBE,Onboarding,2023-07-04 00:00:00,21.621651883443363
TCK-30992,DCD85959,Billing,2023-09-19 00:00:00,30.121889626982203
TCK-75327,94050530,Feature Request,2023-05-19 00:00:00,39.270841955142835
TCK-35405,516A4E15,Onboarding,2023-01-21 00:00:00,25.5157703937984
TCK-17996,17182B88,Technical,2023-03-18 00:00:00,18.370429749475093
TCK-90144,90BF1838,Technical,2023-07-23 00:00:00,12.085607986973454
TCK-96940,232A3CF4,Onboarding,2023-07-19 00:00:00,6.657536827053292
TCK-39187,28B0DF3B,Technical,2023-08-15 00:00:00,
TCK-43804,B85DADEB,Billing,2023-08-25 00:00:00,31.995236064522278
TCK-21343,123EFA5C,Feature Request,2023-06-21 00:00:00,30.935742283674685
TCK-29462,40EAA9A8,Onboarding,2023-11-28 00:00:00,30.92836230127994
TCK-26013,92DF2400,Technical,2023-07-08 00:00:00,22.45608664377533
TCK-73201,8774CB5B,Billing,2023-04-13 00:00:00,40.88321695070101
TCK-62355,2EAC0899,Feature Request,2023-04-18 00:00:00,18.190578064982187
TCK-27826,F6214DE0,Feature Request,2023-04-10 00:00:00,35.46323084648647
TCK-26976,049C6F51,Technical,2023-05-13 00:00:00,23.535085260125484
TCK-62461,96C4DCC2,Technical,2023-12-23 00:00:00,16.699790823847948
TCK-70994,CC9F2169,Technical,2023-04-29 00:00:00,31.110363687813134
TCK-98364,D4411A5E,Technical,2023-09-12 00:00:00,28.915633424207925
TCK-23370,FED5CE53,Billing,2023-04-17 00:00:00,28.283673111203115
TCK-16973,2038FC63,Billing,2023-08-30 00:00:00,24.975341064674385
TCK-28687,D21EAF13,Technical,2023-06-09 00:00:00,23.54528301939803
TCK-68428,D178590B,Billing,2023-04-15 00:00:00,52.66046391444526
TCK-35775,BB1B3BE2,Billing,2023-04-30 00:00:00,38.21107974235407
TCK-37596,3F8E9C36,Onboarding,2023-09-21 00:00:00,32.673922739826146
TCK-57192,5A9D46D0,Feature Request,2023-03-07 00:00:00,25.34158989844066
TCK-70914,1FDB98FF,Technical,2023-05-18 00:00:00,36.08588640716003
TCK-94111,0ABD0F5D,Onboarding,2023-09-26 00:00:00,30.21593731669742
TCK-65176,9E847796,Feature Request,2023-09-02 00:00:00,24.314457033288427
TCK-58434,8DFCAD77,Onboarding,2023-06-01 00:00:00,20.35722809680902
TCK-58188,5836A4F2,Feature Request,2023-02-19 00:00:00,23.028991948047743
TCK-70760,9F15D3C6,Technical,2023-04-24 00:00:00,1.0
TCK-37034,EB223453,Technical,2023-06-15 00:00:00,26.5272100715717
TCK-94894,873B6434,Feature Request,2023-04-12 00:00:00,18.138287038675685
TCK-36762,1E8B60AD,Onboarding,2023-11-12 00:00:00,43.11203997939461
TCK-82888,4B991D57,Technical,2023-09-27 00:00:00,24.232128849741052
TCK-38960,817FCD12,Feature Request,2023-01-20 00:00:00,9.732438965580457
TCK-98727,440FE865,Technical,2023-08-28 00:00:00,23.40143815046259
TCK-58797,468D39F8,Billing,2023-12-22 00:00:00,11.446546979249948
TCK-76821,239260AF,Onboarding,2023-11-01 00:00:00,29.680888988549597
TCK-57553,256C6A51,Billing,2023-06-26 00:00:00,27.491368372073826
TCK-53466,6DA7E37E,Billing,2023-03-07 00:00:00,35.49407557329921
TCK-78682,E8DDE2F5,Feature Request,2023-11-29 00:00:00,14.509418499665216
TCK-94702,3D9DC6C5,Feature Request,2023-07-26 00:00:00,24.40809715473776
TCK-64729,34B18574,Feature Request,2023-09-11 00:00:00,7.619738454880377
TCK-85629,34B18574,Feature Request,2023-10-18 00:00:00,32.41793738309657
TCK-56972,C1DCE37E,Billing,2023-10-26 00:00:00,30.226454165281464
TCK-79171,47B61FD5,Onboarding,2023-04-29 00:00:00,29.94966025233085
TCK-59955,40EAA9A8,Technical,2023-08-29 00:00:00,24.019428376283294
TCK-84184,0C194282,Feature Request,2023-06-30 00:00:00,28.977274689465492
TCK-36987,BFEBED34,Feature Request,2023-06-01 00:00:00,43.25206929970315
TCK-90620,9F7F3EEC,Onboarding,2023-05-12 00:00:00,20.578868915495832
TCK-36353,A0783B65,Onboarding,2023-01-04 00:00:00,25.663742204521014
TCK-57486,BC9CE9C2,Feature Request,2023-08-01 00:00:00,10.966484409823082
TCK-19763,254A9156,Feature Request,2023-04-12 00:00:00,13.580868460820012
TCK-14104,BB4B9C27,Billing,2023-04-22 00:00:00,25.173759517119688
TCK-96794,561D41AA,Technical,2023-01-09 00:00:00,37.247202560422885
TCK-59829,D71ABBA7,Feature Request,2023-04-15 00:00:00,20.92463010898113
TCK-61186,58966261,Feature Request,2023-06-29 00:00:00,21.169001648254515
TCK-36804,1E5992AF,Onboarding,2023-03-29 00:00:00,19.117377065947505
TCK-83961,BF473F81,Technical,2023-05-18 00:00:00,17.58291994986812
TCK-97494,4F4C4865,Feature Request,2023-08-07 00:00:00,
TCK-26232,2619B422,Billing,2023-10-25 00:00:00,27.539657468505858
TCK-78078,6F540D5C,Feature Request,2023-10-08 00:00:00,6.032908257856263
TCK-37246,64E3709C,Technical,2023-08-15 00:00:00,39.37127492000073
TCK-83088,845AD0DF,Technical,2023-08-18 00:00:00,16.014932422446474
TCK-90483,44F4658B,Onboarding,2023-07-02 00:00:00,32.6628418252577
TCK-73483,56C4349F,Feature Request,2023-02-16 00:00:00,8.76001683127349
TCK-35929,903025FE,Feature Request,2023-11-03 00:00:00,32.026081566554616
TCK-96105,54A4D446,Onboarding,2023-05-30 00:00:00,32.063335293773974
TCK-11897,559033C8,Onboarding,2023-02-25 00:00:00,28.610424864070758
TCK-45638,7F39F5F3,Feature Request,2023-05-07 00:00:00,12.066857738402494
TCK-43415,7E5DD145,Feature Request,2023-06-03 00:00:00,26.994578275176924
TCK-67734,3F940745,Billing,2023-10-04 00:00:00,9.803325783187333
TCK-75689,7DF71605,Billing,2023-03-08 00:00:00,20.966840938845777
TCK-55189,345B023B,Billing,2023-08-12 00:00:00,36.35295721146392
TCK-49707,D303D76D,Feature Request,2023-10-05 00:00:00,33.5604231248489
TCK-80745,78083308,Technical,2023-09-28 00:00:00,24.1821953104852
TCK-44606,9B4D8725,Onboarding,2023-05-06 00:00:00,12.302321088925897
TCK-51800,1E6D9A0E,Technical,2023-09-18 00:00:00,31.747052546090323
TCK-52384,1E7CADBE,Billing,2023-03-22 00:00:00,24.232574852376302
TCK-84796,3F684E66,Feature Request,2023-09-19 00:00:00,1.0
TCK-31679,456B7539,Onboarding,2023-11-24 00:00:00,33.39155791579822
TCK-56966,17A36972,Onboarding,2023-04-29 00:00:00,23.709205993563693
TCK-33174,0A591E2D,Billing,2023-06-18 00:00:00,38.42941497579687
TCK-56618,F73837E5,Feature Request,2023-12-18 00:00:00,10.856753773886343
TCK-69227,15260CC4,Billing,2023-09-16 00:00:00,
TCK-37469,3BC6B303,Onboarding,2023-01-24 00:00:00,1.0
TCK-48107,DDCB91EB,Feature Request,2023-11-15 00:00:00,27.34900630014222
TCK-17680,65436198,Technical,2023-10-28 00:00:00,27.498764120183672
TCK-46202,89429C68,Feature Request,2023-08-14 00:00:00,3.7119404687225774
TCK-96123,BBF27BC9,Billing,2023-03-04 00:00:00,12.258005449600724
TCK-25177,51E03C07,Onboarding,2023-04-01 00:00:00,57.06261292463882
TCK-99204,F55E3882,Feature Request,2023-10-22 00:00:00,20.33267263015436
TCK-63578,6C543E16,Billing,2023-10-10 00:00:00,32.77150771651459
TCK-49675,2EE2904C,Billing,2023-01-22 00:00:00,16.192082071579396
TCK-38161,D3491F8E,Technical,2023-04-24 00:00:00,1.0
TCK-96705,7BEA85DA,Feature Request,2023-08-01 00:00:00,
TCK-51129,9E29F582,Onboarding,2023-09-21 00:00:00,21.956901038449132
TCK-86824,28009D35,Onboarding,2023-03-27 00:00:00,20.812745276566737
TCK-77981,C02DCCAA,Billing,2023-04-09 00:00:00,19.201461135979542
TCK-34164,361805BA,Onboarding,2023-02-05 00:00:00,22.62430997392329
TCK-81038,3DDB4C97,Billing,2023-02-18 00:00:00,27.171219259747637
TCK-60432,BB200701,Billing,2023-01-29 00:00:00,22.19859658495432
TCK-85811,9B4C4F42,Billing,2023-10-18 00:00:00,8.831925984631635
TCK-58978,D8E9BB70,Billing,2023-11-17 00:00:00,29.834217498743268
TCK-85443,96CA652D,Billing,2023-03-03 00:00:00,1.0
TCK-85548,69B24C3E,Feature Request,2023-04-24 00:00:00,1.0
TCK-66767,3099AA35,Feature Request,2023-09-14 00:00:00,32.870165936418815
TCK-11503,CC3A93EA,Onboarding,2023-10-02 00:00:00,30.08424326562428
TCK-36739,AC71D73D,Technical,2023-11-02 00:00:00,23.311255619111567
TCK-12263,2FA2C906,Feature Request,2023-07-07 00:00:00,7.254617942939134
TCK-65386,9A72B231,Billing,2023-11-04 00:00:00,15.505068711911097
TCK-37202,F0528897,Technical,2023-04-23 00:00:00,20.84703902776195
TCK-85561,699E70E0,Onboarding,2023-05-24 00:00:00,4.8492723771106405
TCK-83732,0F37F6A6,Onboarding,2023-01-22 00:00:00,15.131656103721205
TCK-72652,BA6E30AB,Billing,2023-04-20 00:00:00,31.82796405812016
TCK-57607,FD6CFA7E,Onboarding,2023-09-11 00:00:00,41.1276643714706
TCK-80897,5C1186EA,Billing,2023-05-11 00:00:00,18.96678296809739
TCK-33765,464E846E,Feature Request,2023-02-04 00:00:00,33.07786025179318
TCK-95153,007F6197,Technical,2023-01-17 00:00:00,1.0312791529503933
TCK-58575,87582779,Billing,2023-10-31 00:00:00,31.91341489336334
TCK-22229,7DE2D1EC,Technical,2023-12-11 00:00:00,14.352619023270227
TCK-16300,235A555F,Billing,2023-08-09 00:00:00,27.68814740049564
TCK-27270,774710CE,Technical,2023-12-08 00:00:00,21.02697098112349
TCK-35646,6AD6134F,Billing,2023-04-24 00:00:00,39.84496811740601
TCK-76580,8931D3AB,Feature Request,2023-10-26 00:00:00,13.506772219920983
TCK-66254,66DA06D8,Technical,2023-01-31 00:00:00,31.531275570741972
TCK-54675,45C6EB08,Feature Request,2023-12-06 00:00:00,20.645910440441597
TCK-89338,2D9F8EB3,Billing,2023-12-25 00:00:00,22.100334263884037
TCK-60712,262CE5BB,Billing,2023-12-27 00:00:00,21.793753282089483
TCK-16344,2ECC4EFD,Onboarding,2023-10-08 00:00:00,13.851922746070645
TCK-21672,44D4A24C,Billing,2023-03-25 00:00:00,23.83081240911994
TCK-65337,08D1E278,Billing,2023-04-22 00:00:00,23.24822133453814
TCK-23529,3C36ADEB,Billing,2023-05-21 00:00:00,26.89488298088075
TCK-80925,673A8713,Billing,2023-01-22 00:00:00,25.01406174831435
TCK-43640,D7F961AE,Billing,2023-02-22 00:00:00,33.57593459534684
TCK-45805,14C666A0,Feature Request,2023-05-01 00:00:00,35.08210339256843
TCK-84191,6727AEDA,Onboarding,2023-05-24 00:00:00,11.392520138066386
TCK-87414,F2291C80,Onboarding,2023-01-06 00:00:00,34.42527000708925
TCK-64259,732C63B4,Technical,2023-01-18 00:00:00,9.763962874681747
TCK-54627,AD16B960,Feature Request,2023-05-15 00:00:00,31.054270657652822
TCK-99686,DB24CEDE,Onboarding,2023-04-23 00:00:00,31.436865416434422
TCK-43802,6DC1F470,Technical,2023-09-07 00:00:00,1.0641973000499512
TCK-49983,78752F79,Technical,2023-02-10 00:00:00,25.115750958352915
TCK-91303,7FF11D8F,Onboarding,2023-05-29 00:00:00,18.378046639676214
TCK-33480,21E68C15,Onboarding,2023-08-09 00:00:00,14.8948169047755
TCK-69524,44B0BC1A,Feature Request,2023-05-28 00:00:00,40.21022796838807
TCK-88717,07217CA0,Onboarding,2023-02-13 00:00:00,16.15585031235097
TCK-47446,EE72AD4D,Feature Request,2023-07-20 00:00:00,14.323476850583402
TCK-71526,5BB13884,Onboarding,2023-03-05 00:00:00,24.90833928006112
TCK-51965,B439AE72,Billing,2023-09-23 00:00:00,32.227076955581
TCK-89790,5E8B376E,Feature Request,2023-03-08 00:00:00,22.300216967878477
TCK-61148,82AB7D66,Feature Request,2023-03-03 00:00:00,37.996446548031024
TCK-67066,9D07B0EA,Billing,2023-07-24 00:00:00,30.371707943569085
TCK-78431,B2810D27,Technical,2023-11-02 00:00:00,1.0
TCK-87921,45E0B34F,Feature Request,2023-10-08 00:00:00,17.6463964379159
TCK-61882,46ABBB57,Onboarding,2023-03-05 00:00:00,17.25789480777961
TCK-99629,269BAD71,Onboarding,2023-09-09 00:00:00,29.752331441153068
TCK-75174,3B6F2558,Technical,2023-07-06 00:00:00,1.0
TCK-29393,AC71D73D,Onboarding,2023-06-15 00:00:00,54.588116504612664
TCK-29840,34230015,Onboarding,2023-06-24 00:00:00,30.37231313873052
TCK-10090,BF038358,Onboarding,2023-01-18 00:00:00,25.786521647012293
TCK-50488,18153CDE,Feature Request,2023-11-14 00:00:00,38.178812597029754
TCK-24155,3D757730,Onboarding,2023-04-03 00:00:00,52.1238486337515
TCK-29686,99BE2B43,Billing,2023-06-23 00:00:00,34.44895973506084
TCK-36111,93F755D2,Billing,2023-06-19 00:00:00,35.38575715765944
TCK-45677,BBDF9911,Onboarding,2023-09-21 00:00:00,25.568280293572588
TCK-90297,4152965D,Technical,2023-06-18 00:00:00,22.30169095959662
TCK-29585,BD6919FD,Technical,2023-05-05 00:00:00,18.290454671941184
TCK-89237,A1DED7D8,Billing,2023-01-04 00:00:00,14.086656099425495
TCK-43835,1F68B433,Technical,2023-05-19 00:00:00,15.755830803606031
TCK-93974,B0775197,Billing,2023-12-24 00:00:00,7.793328427884202
TCK-73632,CBB0BD65,Technical,2023-10-03 00:00:00,23.08954259177972
TCK-93253,986F0A91,Feature Request,2023-12-15 00:00:00,3.783989073283358
TCK-81302,C02DCCAA,Technical,2023-10-30 00:00:00,26.290998289724527
TCK-29475,FC28395D,Billing,2023-01-24 00:00:00,23.5640327034919
TCK-29303,7564892C,Technical,2023-09-29 00:00:00,25.763223580640254
TCK-84167,F6B1813A,Billing,2023-11-15 00:00:00,17.73442115976009
TCK-99268,439C086A,Feature Request,2023-01-22 00:00:00,60.922324442166044
TCK-63529,85E7F75A,Onboarding,2023-03-25 00:00:00,40.321390802163755
TCK-67045,7FD90941,Technical,2023-11-12 00:00:00,9.065489998983328
TCK-72058,7DE14D98,Feature Request,2023-09-16 00:00:00,26.794417049122778
TCK-64658,4804C106,Technical,2023-03-07 00:00:00,16.703926284752118
TCK-78508,E566A808,Technical,2023-09-15 00:00:00,11.826243279511033
TCK-29542,01046CD3,Onboarding,2023-11-17 00:00:00,7.9191351465127795
TCK-93806,287167D0,Onboarding,2023-03-07 00:00:00,29.18660028911105
TCK-71071,E9F84804,Technical,2023-02-04 00:00:00,15.823437179165113
TCK-42706,8F59770F,Onboarding,2023-01-24 00:00:00,35.61391228830245
TCK-79109,384D2D0A,Technical,2023-10-11 00:00:00,35.92538657436527
TCK-10932,B3ED5275,Onboarding,2023-03-23 00:00:00,40.486972622537394
TCK-59766,641F535C,Feature Request,2023-08-11 00:00:00,13.771358807110758
TCK-80822,171CAEBD,Feature Request,2023-03-07 00:00:00,29.704387328304122
TCK-20358,E76C5935,Technical,2023-08-17 00:00:00,31.58945059970761
TCK-37211,43AED7D3,Billing,2023-06-10 00:00:00,18.309861898752423
TCK-82803,547FA4D5,Onboarding,2023-07-19 00:00:00,14.738736511285499
TCK-27860,4B78CE7E,Feature Request,2023-07-10 00:00:00,43.314247989311674
TCK-48736,B6E9912A,Billing,2023-09-04 00:00:00,26.729950508784643
TCK-10497,1EE98C84,Billing,2023-04-23 00:00:00,
TCK-46354,28037063,Onboarding,2023-02-11 00:00:00,31.631613008540853
TCK-60063,F0528897,Onboarding,2023-11-02 00:00:00,14.135087858064871
TCK-45549,D1920638,Technical,2023-06-09 00:00:00,9.368586401733674
TCK-72760,3F82EC5D,Billing,2023-11-10 00:00:00,17.166602706094675
TCK-39764,A527062E,Technical,2023-04-27 00:00:00,22.511743351320035
TCK-31578,54A2392C,Feature Request,2023-08-19 00:00:00,11.229359918191815
TCK-22089,23B4D794,Billing,2023-01-15 00:00:00,23.881862296195404
TCK-49655,FA987D7F,Technical,2023-11-21 00:00:00,3.7379377431780014
TCK-75055,E0054A22,Onboarding,2023-11-04 00:00:00,10.559430930361533
TCK-56654,3122DBA6,Feature Request,2023-12-25 00:00:00,32.050934979322506
TCK-76399,95BAE35F,Billing,2023-09-26 00:00:00,31.24548624333473
TCK-62883,94B05C24,Billing,2023-09-20 00:00:00,19.297478815357604
TCK-58019,A5984685,Technical,2023-03-01 00:00:00,11.786828291076564
TCK-69813,6C47CF99,Feature Request,2023-04-22 00:00:00,11.67115738168787
TCK-26720,E4CAC9D9,Feature Request,2023-09-21 00:00:00,19.52078104870423
TCK-37611,188A12DF,Technical,2023-01-24 00:00:00,31.734221899743495
TCK-40030,55C7BC01,Onboarding,2023-04-06 00:00:00,35.13894829613189
TCK-11806,18102BAC,Onboarding,2023-08-13 00:00:00,18.041619174216372
TCK-78860,9882D1C4,Technical,2023-06-09 00:00:00,10.158090888182594
TCK-50586,1F583937,Feature Request,2023-08-26 00:00:00,27.214123654395998
TCK-10835,E332FBA9,Feature Request,2023-05-11 00:00:00,
TCK-63887,641DB0E2,Onboarding,2023-07-17 00:00:00,14.117580352489806
TCK-68888,5B2C92E2,Feature Request,2023-12-11 00:00:00,17.78096833366557
TCK-82040,B66B4162,Technical,2023-03-24 00:00:00,39.90331308524445
TCK-94543,4BD255F6,Technical,2023-12-18 00:00:00,33.92538514278922
TCK-64439,CCE9A132,Technical,2023-09-15 00:00:00,25.89569174701742
TCK-27519,0E81EC60,Feature Request,2023-08-14 00:00:00,8.736971986647326
TCK-36999,988C275E,Technical,2023-11-03 00:00:00,26.536758809647907
TCK-94390,07C167BE,Feature Request,2023-07-04 00:00:00,36.75188748945032
TCK-62545,3D9DC6C5,Feature Request,2023-07-25 00:00:00,19.49239601081357
TCK-56178,5F0CAB04,Technical,2023-10-06 00:00:00,40.21336907984058
TCK-95646,AE96EBBB,Onboarding,2023-05-10 00:00:00,39.51294347421849
TCK-46322,1B2F34BA,Billing,2023-09-24 00:00:00,43.964793985721684
TCK-50538,ABAB3CF5,Feature Request,2023-12-03 00:00:00,27.662917518376236
TCK-33765,EEA8F5D3,Billing,2023-05-14 00:00:00,31.048700397672146
TCK-71300,7205B129,Billing,2023-05-01 00:00:00,40.97024745997308
TCK-83283,FF855573,Technical,2023-06-07 00:00:00,29.368727244827706
TCK-79340,B44A4102,Billing,2023-11-17 00:00:00,17.985190706517447
TCK-85941,BACE6AA4,Onboarding,2023-06-23 00:00:00,18.617485961665665
TCK-58794,A5B5E0CE,Onboarding,2023-11-17 00:00:00,26.86265944528487
TCK-85210,61A50ED5,Technical,2023-09-13 00:00:00,8.513262936645376
TCK-35352,C791961C,Feature Request,2023-07-29 00:00:00,22.280893015629687
TCK-74076,E332FBA9,Feature Request,2023-04-01 00:00:00,37.15856541876305
TCK-72421,CC9F2169,Feature Request,2023-09-10 00:00:00,1.0
TCK-83269,AB941B73,Feature Request,2023-07-04 00:00:00,42.413785221534184
TCK-73638,640AB7DF,Onboarding,2023-02-15 00:00:00,37.46849062443792
TCK-55356,888E5190,Technical,2023-10-27 00:00:00,18.482824610034285
TCK-81791,17ED99D2,Onboarding,2023-01-13 00:00:00,30.520689934461714
TCK-35164,7264813F,Technical,2023-03-08 00:00:00,24.03777272287592
TCK-74226,BB552A9B,Feature Request,2023-12-14 00:00:00,38.759884421264196
TCK-22317,3D5F14BD,Billing,2023-01-17 00:00:00,35.79219771323929
TCK-53818,8C4937BB,Onboarding,2023-02-24 00:00:00,7.199151321803889
TCK-47101,BA3F5002,Technical,2023-06-07 00:00:00,31.047148961570123
TCK-75456,49BED16B,Technical,2023-05-09 00:00:00,21.532465756281027
TCK-89129,0E81EC60,Billing,2023-10-27 00:00:00,24.993990846217198
TCK-22746,2D2D538D,Feature Request,2023-07-21 00:00:00,15.261937188362214
TCK-89377,B65AB091,Billing,2023-08-24 00:00:00,44.97764482945003
TCK-21739,03BA3100,Onboarding,2023-10-20 00:00:00,36.48074183883091
TCK-79509,699D4E93,Billing,2023-04-25 00:00:00,15.122746032324393
TCK-70527,6B059D31,Technical,2023-07-15 00:00:00,7.98467271707721
TCK-86550,D5B0807E,Feature Request,2023-01-19 00:00:00,19.37192842826582
TCK-70040,5A55EC92,Technical,2023-04-10 00:00:00,29.214031753095668
TCK-32734,5071380F,Billing,2023-12-12 00:00:00,26.882470127354676
TCK-84174,90227EDF,Feature Request,2023-10-18 00:00:00,39.03759389721892
TCK-91323,FB718EE2,Feature Request,2023-07-05 00:00:00,33.47903666617023
TCK-99394,911361B8,Feature Request,2023-07-05 00:00:00,35.63482830903488
TCK-71198,96718F44,Billing,2023-09-08 00:00:00,27.92226480732525
TCK-98844,32771FF8,Billing,2023-06-07 00:00:00,7.328415237468118
TCK-75422,7318AE63,Technical,2023-12-13 00:00:00,21.651617626237183
TCK-10603,822E3F02,Feature Request,2023-07-31 00:00:00,36.721076878903986
TCK-82328,48BF5152,Feature Request,2023-09-18 00:00:00,23.38172485770425
TCK-54960,F204F41F,Feature Request,2023-09-26 00:00:00,30.037084423484963
TCK-59611,4804C106,Feature Request,2023-09-14 00:00:00,20.175020217046402
TCK-37857,0243EB6D,Technical,2023-05-31 00:00:00,11.64225781749786
