company_id,company_name,industry,country,employee_count,signup_date
4A96D490,Corp_4A96D490,Manufacturing,MX,45.0,2022-02-05
8BB2A08F,Corp_8BB2A08F,Education, MEXICO,360.0,2021-01-26
7830A0C0,Corp_7830A0C0,Education,CA,39.0,2023-08-01
2D7F88AD,Corp_2D7F88AD,Technology,CA,676.0,2023-01-18
2EC5E148,Corp_2EC5E148,Healthcare,ES,248.0,2022-04-12
6308C544,Corp_6308C544,,MX,186.0,2021-12-23
3C66434F,Corp_3C66434F,Education,CA,21.0,2022-12-15
7772326D,Corp_7772326D,Education,ES,290.0,2021-02-15
653B5ABE,Corp_653B5ABE,,CA,,2021-12-18
97F7BC1B,Corp_97F7BC1B,Retail,CA,34.0,2021-06-18
5C75DDF4,Corp_5C75DDF4,Retail,MX,174.0,2022-07-20
699E70E0,Corp_699E70E0,Healthcare,ES,662.0,2023-09-09
8F1748E1,Corp_8F1748E1,Education,MX,130.0,2022-10-07
05FC5679,Corp_05FC5679,Healthcare,UK,379.0,2022-03-19
580AEC27,Corp_580AEC27,Education,US,9.0,2023-06-24
8BEBD559,Corp_8BEBD559,Healthcare,usa,143.0,2022-02-03
0800D828,Corp_0800D828,Technology,MX,504.0,2023-02-10
8612A56E,Corp_8612A56E,Retail,CA,24.0,2023-03-30
5A5D1AA0,Corp_5A5D1AA0,, MEXICO,512.0,2021-11-30
C99FD296,Corp_C99FD296,Healthcare,usa,291.0,2022-11-18
986F0A91,Corp_986F0A91,,usa,37.0,2022-10-17
08955E07,Corp_08955E07,Finance,us,276.0,2022-08-25
26DFF4C2,Corp_26DFF4C2,Technology,ES,344.0,2022-04-14
D5316E9E,Corp_D5316E9E,Manufacturing,UK,274.0,2022-12-24
04147941,Corp_04147941,,CO,164.0,2022-08-28
088BB1E7,Corp_088BB1E7,Technology,UK,4.0,2021-09-02
2B966983,Corp_2B966983,Finance,CA,100.0,2022-12-12
117C043E,Corp_117C043E,Healthcare, MEXICO,135.0,2022-09-03
C9F09056,Corp_C9F09056,Healthcare,us,274.0,2022-05-14
620AE6F5,Corp_620AE6F5,Retail, MEXICO,185.0,2022-10-23
FA9BDE9C,Corp_FA9BDE9C,Healthcare, MEXICO,117.0,2021-10-23
07B0311E,Corp_07B0311E,Healthcare,UK,226.0,2022-04-07
77705007,Corp_77705007,Manufacturing,US,272.0,2023-09-02
7AA7C8C3,Corp_7AA7C8C3,Technology,usa,261.0,2023-04-15
20D793F0,Corp_20D793F0,Education, MEXICO,366.0,2022-05-22
45E683A5,Corp_45E683A5,Education,usa,316.0,2023-05-11
E2AB70F1,Corp_E2AB70F1,Education,usa,241.0,2022-08-02
4BC11B5F,Corp_4BC11B5F,Technology,MX,135.0,2021-10-09
C1FF3594,Corp_C1FF3594,Healthcare, MEXICO,182.0,2023-03-11
08B78F57,Corp_08B78F57,Education,usa,235.0,2021-04-26
D06E1780,Corp_D06E1780,Manufacturing,CA,191.0,2022-07-11
400D04B6,Corp_400D04B6,,ES,204.0,2023-02-14
AE96EBBB,Corp_AE96EBBB,Technology,usa,105.0,2022-03-12
62936380,Corp_62936380,Technology,MX,66.0,2021-02-03
00E62BDE,Corp_00E62BDE,Education,CO,360.0,2023-04-17
34230015,Corp_34230015,Technology,usa,142.0,2021-05-01
B3271539,Corp_B3271539,,MX,286.0,2023-01-26
D28D34E8,Corp_D28D34E8,Manufacturing,ES,155.0,2022-09-17
69BB54DA,Corp_69BB54DA,Retail,us,155.0,2021-05-23
AF2C3FEE,Corp_AF2C3FEE,,MX,337.0,2023-04-05
1EBDE5E7,Corp_1EBDE5E7,Technology,ES,46.0,2022-09-04
1BAE3811,Corp_1BAE3811,Manufacturing,UK,169.0,2022-12-22
43BB8799,Corp_43BB8799,Finance,CO,57.0,2023-09-03
319C37F9,Corp_319C37F9,, MEXICO,63.0,2022-11-27
3B71F89E,Corp_3B71F89E,,CA,88.0,2023-02-08
E6002FD8,Corp_E6002FD8,,us,194.0,2021-10-11
4AF5BCEA,Corp_4AF5BCEA,,UK,54.0,2021-05-16
FA987D7F,Corp_FA987D7F,Healthcare,UK,401.0,2023-04-29
AF2FD4C8,Corp_AF2FD4C8,Healthcare,us,28.0,2022-08-15
D41CB786,Corp_D41CB786,Retail,CO,112.0,2022-01-20
DD069E5F,Corp_DD069E5F,Education,CA,62.0,2023-06-21
8F38344D,Corp_8F38344D,,CA,439.0,2023-02-07
8937ABA2,Corp_8937ABA2,Finance,ES,189.0,2022-05-15
2691DECB,Corp_2691DECB,Finance,US,356.0,2023-05-18
8F2598D7,Corp_8F2598D7,Retail,CA,147.0,2022-04-15
BDC42BB6,Corp_BDC42BB6,Retail,ES,203.0,2023-03-26
5538A1E3,Corp_5538A1E3,Manufacturing,us,327.0,2022-03-16
82ED620B,Corp_82ED620B,,MX,166.0,2021-11-27
C791961C,Corp_C791961C,,CO,363.0,2022-08-15
F6214DE0,Corp_F6214DE0,Healthcare,usa,46.0,2023-07-05
D96B0827,Corp_D96B0827,Retail,US,,2022-10-04
F4E84EC2,Corp_F4E84EC2,,usa,,2023-08-10
AB941B73,Corp_AB941B73,,UK,431.0,2021-01-01
28257A85,Corp_28257A85,Education,MX,609.0,2023-07-21
3450927B,Corp_3450927B,Healthcare,CO,77.0,2023-08-14
3A42A7C5,Corp_3A42A7C5,Finance,CA,60.0,2021-09-14
BC11806F,Corp_BC11806F,Technology,ES,440.0,2022-10-27
DCA01C80,Corp_DCA01C80,Healthcare,US,465.0,2021-11-09
126A97C8,Corp_126A97C8,Retail,MX,45.0,2021-04-04
FD00AB84,Corp_FD00AB84,Retail,CA,,2022-05-04
155C9ED2,Corp_155C9ED2,Technology,UK,65.0,2022-06-16
67121278,Corp_67121278,Retail,usa,,2022-12-14
B757F694,Corp_B757F694,Finance,CA,93.0,2022-03-09
B7C4C0EE,Corp_B7C4C0EE,Retail,UK,118.0,2021-08-23
CCE9A132,Corp_CCE9A132,Education,CA,33.0,2021-04-15
58EF5AF4,Corp_58EF5AF4,Technology,ES,50.0,2021-11-03
F58E2B10,Corp_F58E2B10,Healthcare,us,3.0,2023-02-11
C3F7DDCD,Corp_C3F7DDCD,,UK,143.0,2022-11-25
26973857,Corp_26973857,Healthcare,CA,196.0,2021-01-09
AFF666E6,Corp_AFF666E6,Manufacturing,UK,460.0,2023-01-10
C7B056ED,Corp_C7B056ED,Healthcare,UK,49.0,2022-09-23
FF611650,Corp_FF611650,Retail,usa,346.0,2021-03-30
6BA1B5F9,Corp_6BA1B5F9,Technology,UK,107.0,2022-08-27
02B3AD1E,Corp_02B3AD1E,Retail,us,140.0,2022-03-16
4C2F076C,Corp_4C2F076C,Finance,UK,284.0,2022-10-23
547FA4D5,Corp_547FA4D5,Technology,MX,74.0,2022-09-07
988C275E,Corp_988C275E,Retail,CO,226.0,2022-12-09
7114D2D2,Corp_7114D2D2,Technology,CO,183.0,2022-09-14
0BB4EA28,Corp_0BB4EA28,Manufacturing,MX,248.0,2021-10-30
35D5910A,Corp_35D5910A,Retail,US,207.0,2023-03-24
C472DCA4,Corp_C472DCA4,Healthcare,usa,641.0,2021-09-04
8B34AF22,Corp_8B34AF22,Education,CA,22.0,2021-01-13
AC5E0690,Corp_AC5E0690,Finance,ES,43.0,2023-06-01
049C6F51,Corp_049C6F51,,us,25.0,2022-12-01
2754669C,Corp_2754669C,Healthcare,usa,38.0,2023-02-28
16B134D8,Corp_16B134D8,Technology,US,22.0,2021-01-15
79D8940B,Corp_79D8940B,Finance,MX,,2021-03-03
598507D7,Corp_598507D7,,us,387.0,2022-10-06
EA54828E,Corp_EA54828E,Retail, MEXICO,434.0,2022-03-10
D894A0EC,Corp_D894A0EC,Retail,us,35.0,2022-07-04
3A845541,Corp_3A845541,Manufacturing,UK,16.0,2021-11-14
D4411A5E,Corp_D4411A5E,Technology, MEXICO,244.0,2023-09-25
92D379A9,Corp_92D379A9,,UK,39.0,2022-02-05
E4CAC9D9,Corp_E4CAC9D9,Manufacturing,CA,276.0,2022-03-24
1BB0B5E8,Corp_1BB0B5E8,Retail,MX,190.0,2021-03-30
FB0475B0,Corp_FB0475B0,Education,CA,153.0,2022-09-16
620A6870,Corp_620A6870,Technology,CO,459.0,2022-11-05
0747FA1B,Corp_0747FA1B,Retail,UK,509.0,2022-12-26
63F9E62A,Corp_63F9E62A,Healthcare,US,27.0,2023-09-03
35F96720,Corp_35F96720,Finance, MEXICO,72.0,2023-04-23
4316FB74,Corp_4316FB74,Retail,CO,207.0,2021-05-10
41A6B98F,Corp_41A6B98F,Retail,CO,216.0,2021-05-01
CF86A073,Corp_CF86A073,,US,281.0,2022-03-16
B9B58743,Corp_B9B58743,Finance, MEXICO,552.0,2022-12-31
1A3CCCF4,Corp_1A3CCCF4,Manufacturing,CA,114.0,2022-06-08
4E72CEC9,Corp_4E72CEC9,Finance,US,9.0,2022-08-04
38B1A412,Corp_38B1A412,Healthcare,ES,125.0,2023-03-03
0765BEA5,Corp_0765BEA5,Technology,CA,3.0,2022-06-06
1C21DAE5,Corp_1C21DAE5,Technology,US,143.0,2021-01-13
9E29F582,Corp_9E29F582,Healthcare,US,508.0,2022-01-28
5071380F,Corp_5071380F,Healthcare,UK,46.0,2023-05-29
90123949,Corp_90123949,Technology, MEXICO,194.0,2023-01-02
2D00B528,Corp_2D00B528,Retail,us,146.0,2021-09-12
A0CD7219,Corp_A0CD7219,Education,ES,387.0,2021-03-21
ADD8E2A9,Corp_ADD8E2A9,Manufacturing,ES,655.0,2022-11-21
B20AECB2,Corp_B20AECB2,Technology,UK,43.0,2022-06-13
C8472613,Corp_C8472613,Technology,us,52.0,2022-04-22
D73A5A4F,Corp_D73A5A4F,,CO,358.0,2021-11-15
826CCB13,Corp_826CCB13,Finance,CA,286.0,2021-01-09
54F2C530,Corp_54F2C530,Finance,MX,519.0,2023-03-15
C36EFDD0,Corp_C36EFDD0,Finance,MX,266.0,2022-08-29
16DE032A,Corp_16DE032A,Education,MX,78.0,2022-07-14
EBC6AD2A,Corp_EBC6AD2A,,MX,268.0,2023-08-13
AF7DF418,Corp_AF7DF418,Education,US,371.0,2021-12-21
123EFA5C,Corp_123EFA5C,Retail,US,314.0,2021-01-02
A42DA964,Corp_A42DA964,,us,251.0,2023-01-15
93F755D2,Corp_93F755D2,Finance,CA,363.0,2021-09-01
6905FE36,Corp_6905FE36,Education,usa,383.0,2023-09-23
3C1404F4,Corp_3C1404F4,Healthcare,CO,426.0,2023-08-02
EBFE97D5,Corp_EBFE97D5,Healthcare, MEXICO,279.0,2023-07-07
F43FCC64,Corp_F43FCC64,Finance,usa,116.0,2021-03-28
2F271432,Corp_2F271432,Manufacturing,CA,179.0,2022-10-15
DB3387C1,Corp_DB3387C1,,us,391.0,2022-08-05
2038FC63,Corp_2038FC63,Technology,us,13.0,2021-05-14
9B9B46D4,Corp_9B9B46D4,Healthcare,CO,223.0,2021-11-19
5097E776,Corp_5097E776,,us,71.0,2023-01-24
6B12E526,Corp_6B12E526,Finance,ES,155.0,2021-08-28
384D2D0A,Corp_384D2D0A,Technology,MX,405.0,2023-02-28
753E1E35,Corp_753E1E35,Manufacturing,CA,188.0,2021-06-18
D642AB9A,Corp_D642AB9A,Education,usa,159.0,2021-05-04
082EFFF8,Corp_082EFFF8,Manufacturing,ES,121.0,2021-08-01
96DF97A9,Corp_96DF97A9,Education,CO,299.0,2023-05-23
BF6A08A0,Corp_BF6A08A0,Technology,CA,279.0,2022-12-04
2DCBF622,Corp_2DCBF622,Finance,US,582.0,2023-05-28
74388AEB,Corp_74388AEB,Finance,UK,88.0,2021-09-12
DF107E8D,Corp_DF107E8D,Finance,us,193.0,2022-11-25
63BA1694,Corp_63BA1694,Finance,CO,199.0,2021-06-28
F74A5F6B,Corp_F74A5F6B,Technology,us,465.0,2022-07-24
8F37ABE0,Corp_8F37ABE0,Retail, MEXICO,130.0,2022-04-19
19AA0537,Corp_19AA0537,Technology,UK,205.0,2021-03-05
E1B24920,Corp_E1B24920,,MX,271.0,2023-04-24
3F940745,Corp_3F940745,Education,ES,187.0,2023-08-19
A140C4E5,Corp_A140C4E5,Retail,CA,60.0,2021-09-23
DDD2A8BC,Corp_DDD2A8BC,,CA,,2021-03-08
6A56FD0F,Corp_6A56FD0F,Healthcare,usa,188.0,2021-04-05
2BAEE428,Corp_2BAEE428,,ES,364.0,2023-08-23
F71DCFA2,Corp_F71DCFA2,Education,US,55.0,2022-08-11
15260CC4,Corp_15260CC4,Education,us,176.0,2022-01-27
A37823D7,Corp_A37823D7,Retail,us,9.0,2021-08-08
CC78EDE4,Corp_CC78EDE4,Healthcare,CO,389.0,2023-06-24
E5578301,Corp_E5578301,Healthcare,US,154.0,2022-09-24
DB88C956,Corp_DB88C956,Healthcare,CO,38.0,2023-06-23
8DACADFC,Corp_8DACADFC,Manufacturing,usa,225.0,2021-10-14
55D543B1,Corp_55D543B1,Education,UK,463.0,2022-10-21
F66D47FD,Corp_F66D47FD,, MEXICO,136.0,2023-04-02
CC99068B,Corp_CC99068B,Manufacturing,US,38.0,2023-03-12
40CB4560,Corp_40CB4560,Retail,ES,526.0,2023-03-12
F55E3882,Corp_F55E3882,Education,ES,139.0,2022-05-30
36F972A5,Corp_36F972A5,Finance,us,289.0,2021-01-27
5358D97C,Corp_5358D97C,Finance,MX,,2023-04-11
68F4BABF,Corp_68F4BABF,,CO,238.0,2022-04-29
E9F474CB,Corp_E9F474CB,Manufacturing,ES,49.0,2021-08-27
5CB7B590,Corp_5CB7B590,Healthcare,CA,54.0,2021-09-04
49D473A9,Corp_49D473A9,Finance, MEXICO,291.0,2023-07-29
C12B5D68,Corp_C12B5D68,Retail,US,198.0,2023-08-29
92984028,Corp_92984028,Healthcare,us,37.0,2023-05-10
2ECF3454,Corp_2ECF3454,,UK,106.0,2022-08-30
3B839ED1,Corp_3B839ED1,Finance,ES,324.0,2021-01-29
902CDC96,Corp_902CDC96,Retail,ES,280.0,2022-08-01
14974E57,Corp_14974E57,Healthcare,MX,130.0,2023-04-10
3E549547,Corp_3E549547,Education, MEXICO,519.0,2022-05-18
BBB1301D,Corp_BBB1301D,Technology,CA,64.0,2022-09-09
B5A6E128,Corp_B5A6E128,Healthcare,US,155.0,2021-01-01
C1BCB51D,Corp_C1BCB51D,Finance,MX,11.0,2021-12-15
7F6B5782,Corp_7F6B5782,Retail,UK,140.0,2023-05-15
38CC48A0,Corp_38CC48A0,,ES,198.0,2021-06-01
B1AF5C28,Corp_B1AF5C28,Manufacturing,UK,101.0,2023-05-17
F629B4BA,Corp_F629B4BA,Manufacturing,ES,220.0,2022-01-18
5B090955,Corp_5B090955,Retail,us,100.0,2021-12-11
6342549D,Corp_6342549D,Finance,ES,438.0,2021-06-11
FC5F4C7A,Corp_FC5F4C7A,Retail,us,133.0,2023-09-11
62BB7908,Corp_62BB7908,Education,ES,373.0,2023-09-19
696B5782,Corp_696B5782,Manufacturing,ES,218.0,2022-08-27
7405DEA8,Corp_7405DEA8,,UK,241.0,2023-01-22
0F098E33,Corp_0F098E33,Retail,CO,263.0,2023-01-17
93D72549,Corp_93D72549,Technology,us,239.0,2023-03-01
A65FE1D6,Corp_A65FE1D6,Manufacturing,US,278.0,2021-11-22
42B4C4C0,Corp_42B4C4C0,,MX,415.0,2021-04-17
27E37083,Corp_27E37083,Education,UK,189.0,2021-03-21
85F80B0E,Corp_85F80B0E,Healthcare,ES,291.0,2021-06-21
586419DD,Corp_586419DD,Retail,CA,132.0,2022-11-18
C56F40BF,Corp_C56F40BF,Retail,ES,438.0,2021-09-29
C0B85446,Corp_C0B85446,Healthcare,MX,14.0,2021-12-25
6FF8FB75,Corp_6FF8FB75,Finance,CA,510.0,2021-02-19
61A50ED5,Corp_61A50ED5,Education,usa,141.0,2023-09-20
A5276DB2,Corp_A5276DB2,Healthcare,us,136.0,2022-01-23
BE862848,Corp_BE862848,Finance, MEXICO,175.0,2023-04-29
3215D196,Corp_3215D196,Education,MX,13.0,2021-03-17
2FF70288,Corp_2FF70288,,US,318.0,2021-11-23
0BD01CA9,Corp_0BD01CA9,Finance,CA,19.0,2021-06-24
BD2CB823,Corp_BD2CB823,Education,UK,60.0,2022-07-15
AAC5A307,Corp_AAC5A307,Technology,ES,227.0,2022-09-21
0F8D031E,Corp_0F8D031E,Education,US,59.0,2022-11-01
F708B197,Corp_F708B197,Healthcare,us,334.0,2021-04-14
63D3601D,Corp_63D3601D,Finance,MX,166.0,2022-02-24
DC7A8AF1,Corp_DC7A8AF1,Retail, MEXICO,302.0,2023-01-18
7FA37644,Corp_7FA37644,Manufacturing,CO,307.0,2021-11-01
9BC1877C,Corp_9BC1877C,Healthcare,CA,,2022-08-09
B65AB091,Corp_B65AB091,Manufacturing,usa,235.0,2022-01-05
D582B1FD,Corp_D582B1FD,Technology,us,43.0,2023-04-24
EF4C0538,Corp_EF4C0538,Retail,usa,140.0,2021-01-27
13D068FF,Corp_13D068FF,Healthcare,UK,149.0,2023-09-28
5CCCD791,Corp_5CCCD791,Technology,usa,81.0,2021-11-12
210D5063,Corp_210D5063,,us,450.0,2023-07-06
D0FA3C8D,Corp_D0FA3C8D,Retail,CO,325.0,2022-07-12
F6E5CA72,Corp_F6E5CA72,Education,UK,105.0,2022-01-26
58183E68,Corp_58183E68,Finance,UK,155.0,2021-09-27
B44A4102,Corp_B44A4102,Education,usa,191.0,2023-05-08
207B7284,Corp_207B7284,Finance,US,258.0,2022-12-15
ED3BF778,Corp_ED3BF778,Retail,CA,100.0,2021-12-19
5E803243,Corp_5E803243,, MEXICO,13.0,2023-02-14
49B7C147,Corp_49B7C147,Manufacturing,MX,50.0,2023-05-11
73CA24D9,Corp_73CA24D9,Education, MEXICO,93.0,2022-07-03
E9156D5D,Corp_E9156D5D,Retail,usa,509.0,2021-08-30
36CA1B52,Corp_36CA1B52,Education,CO,278.0,2023-07-14
29D4A582,Corp_29D4A582,,US,35.0,2023-07-12
4DD451C9,Corp_4DD451C9,Manufacturing,UK,264.0,2023-02-15
69D9BEDE,Corp_69D9BEDE,Education,UK,429.0,2021-06-21
52220A6D,Corp_52220A6D,Healthcare,MX,334.0,2022-03-10
6C47CF99,Corp_6C47CF99,Technology,us,161.0,2023-04-23
54806CB8,Corp_54806CB8,Retail,UK,20.0,2021-09-22
0481E375,Corp_0481E375,Finance,CA,289.0,2022-07-24
0ACA8712,Corp_0ACA8712,Education, MEXICO,228.0,2021-10-10
E1390E0E,Corp_E1390E0E,Manufacturing,usa,329.0,2021-01-13
043C3A80,Corp_043C3A80,, MEXICO,277.0,2021-04-26
EE3B3295,Corp_EE3B3295,Education,UK,359.0,2022-08-26
E5DDA527,Corp_E5DDA527,Manufacturing,CA,42.0,2022-07-31
DA60454C,Corp_DA60454C,,CA,413.0,2023-06-08
3592B20D,Corp_3592B20D,Manufacturing,ES,189.0,2021-09-28
D5EA4B64,Corp_D5EA4B64,Education,usa,565.0,2022-04-30
AF4957B3,Corp_AF4957B3,Technology,UK,12.0,2021-05-28
EADFC917,Corp_EADFC917,Manufacturing,us,,2023-06-30
8322BEC0,Corp_8322BEC0,Finance,MX,,2022-05-02
97A0E938,Corp_97A0E938,Finance,ES,,2023-04-18
8506C924,Corp_8506C924,,CO,497.0,2023-05-14
D5C0C332,Corp_D5C0C332,Education,CA,189.0,2021-08-22
65D44933,Corp_65D44933,Healthcare,CO,19.0,2022-03-30
89429C68,Corp_89429C68,,ES,53.0,2022-03-03
706F8C82,Corp_706F8C82,Manufacturing,CA,85.0,2021-08-05
16B5C106,Corp_16B5C106,,us,234.0,2023-02-17
595E4491,Corp_595E4491,Manufacturing,ES,254.0,2022-06-12
27DDB21D,Corp_27DDB21D,,UK,35.0,2022-12-28
BC5ADF20,Corp_BC5ADF20,Manufacturing,us,145.0,2023-05-22
B1F72908,Corp_B1F72908,Manufacturing,US,578.0,2023-06-16
B6BBA4E5,Corp_B6BBA4E5,,MX,495.0,2021-09-13
0E81EC60,Corp_0E81EC60,Technology,usa,237.0,2022-01-05
88AC7663,Corp_88AC7663,Retail,MX,157.0,2023-04-24
FE732597,Corp_FE732597,Education, MEXICO,174.0,2023-08-04
96DDDD47,Corp_96DDDD47,Technology,US,272.0,2022-05-16
DA006F9B,Corp_DA006F9B,Manufacturing,usa,54.0,2023-06-11
A115CEF1,Corp_A115CEF1,Education, MEXICO,98.0,2021-06-17
FC78BFA1,Corp_FC78BFA1,,CO,183.0,2022-12-07
1EE98C84,Corp_1EE98C84,Technology,CO,,2021-02-20
6727AEDA,Corp_6727AEDA,Healthcare,MX,229.0,2022-10-25
E0849D90,Corp_E0849D90,Healthcare,MX,279.0,2022-02-24
0CC64D81,Corp_0CC64D81,Manufacturing,US,53.0,2023-09-18
E8CE5C68,Corp_E8CE5C68,,US,464.0,2021-05-16
359C32D1,Corp_359C32D1,Retail,UK,95.0,2021-01-09
216FA3E9,Corp_216FA3E9,Healthcare,CO,142.0,2023-08-24
68BF1D1C,Corp_68BF1D1C,Finance,CO,194.0,2022-01-21
BD758BDC,Corp_BD758BDC,,ES,359.0,2021-08-12
22AB8D58,Corp_22AB8D58,Education,CO,486.0,2023-04-25
FA0A0D89,Corp_FA0A0D89,Manufacturing,us,58.0,2021-01-08
32F391F5,Corp_32F391F5,Manufacturing,ES,365.0,2022-09-01
F824A875,Corp_F824A875,Manufacturing,CO,142.0,2021-04-21
E76B635C,Corp_E76B635C,Education,CA,115.0,2021-10-11
35B828F3,Corp_35B828F3,Retail,ES,326.0,2021-09-25
FB718EE2,Corp_FB718EE2,Retail,CO,280.0,2022-06-14
C7156879,Corp_C7156879,,MX,165.0,2023-04-05
2E308118,Corp_2E308118,,us,445.0,2022-11-29
EDB0DB5D,Corp_EDB0DB5D,Healthcare,US,426.0,2021-10-30
F583E969,Corp_F583E969,Finance,us,24.0,2023-01-25
504289A2,Corp_504289A2,Technology,MX,229.0,2023-01-01
846036EF,Corp_846036EF,Healthcare, MEXICO,248.0,2022-05-03
90264C30,Corp_90264C30,Retail,ES,202.0,2023-05-16
185CFB66,Corp_185CFB66,Healthcare, MEXICO,39.0,2021-04-10
ED2973AB,Corp_ED2973AB,Education,UK,15.0,2023-01-13
84867A76,Corp_84867A76,, MEXICO,144.0,2021-07-07
B3923251,Corp_B3923251,Retail,ES,384.0,2021-08-16
D9B5E7F4,Corp_D9B5E7F4,Finance,MX,258.0,2021-11-11
654DF012,Corp_654DF012,Education,ES,75.0,2022-08-23
F19E8321,Corp_F19E8321,Finance,usa,304.0,2022-04-27
8515BD70,Corp_8515BD70,Technology,CA,419.0,2021-07-19
F74F79E3,Corp_F74F79E3,Manufacturing,CA,379.0,2022-01-26
1F0E6FF8,Corp_1F0E6FF8,Manufacturing,CO,197.0,2023-06-11
AA34AF13,Corp_AA34AF13,,UK,77.0,2021-07-25
3E909A2F,Corp_3E909A2F,Finance,us,73.0,2023-07-04
0B77283F,Corp_0B77283F,Education,UK,108.0,2023-01-03
16A0CB73,Corp_16A0CB73,Healthcare,CA,382.0,2022-10-09
D194867F,Corp_D194867F,Healthcare,ES,56.0,2021-01-05
C2F8BAAC,Corp_C2F8BAAC,Education,CO,219.0,2023-03-04
49BFA575,Corp_49BFA575,Healthcare,UK,140.0,2023-02-21
5F0CAB04,Corp_5F0CAB04,,CA,245.0,2022-03-21
914C9308,Corp_914C9308,Retail,us,165.0,2023-09-16
9B4D8725,Corp_9B4D8725,Education,us,,2022-07-01
A8827E67,Corp_A8827E67,Healthcare,ES,106.0,2023-07-03
1D325866,Corp_1D325866,Finance, MEXICO,349.0,2022-11-24
78752F79,Corp_78752F79,Technology,MX,51.0,2023-06-18
36200F0B,Corp_36200F0B,Finance,CO,161.0,2022-01-28
7877C1E3,Corp_7877C1E3,Manufacturing,CO,64.0,2023-04-24
DA9395CF,Corp_DA9395CF,Technology,CO,450.0,2022-04-12
A66C015E,Corp_A66C015E,Retail, MEXICO,320.0,2021-12-12
AE3ED617,Corp_AE3ED617,Education,UK,80.0,2023-07-13
2957FA58,Corp_2957FA58,Education,ES,80.0,2021-06-18
11A0DFEB,Corp_11A0DFEB,,us,,2021-08-18
28BADDD7,Corp_28BADDD7,Retail,UK,85.0,2021-01-23
99E1713A,Corp_99E1713A,Manufacturing, MEXICO,565.0,2022-01-11
E6A1D866,Corp_E6A1D866,Retail,US,226.0,2022-10-18
571A2D1F,Corp_571A2D1F,Finance, MEXICO,236.0,2022-09-01
B0775197,Corp_B0775197,Technology,CA,356.0,2021-01-21
7DCC0B76,Corp_7DCC0B76,Technology,CA,197.0,2022-01-25
97987CF9,Corp_97987CF9,Technology, MEXICO,98.0,2022-12-20
C7BEBAC5,Corp_C7BEBAC5,Healthcare,MX,110.0,2022-10-08
49F09AFE,Corp_49F09AFE,Technology,CO,135.0,2021-04-14
211C9AF7,Corp_211C9AF7,Retail, MEXICO,142.0,2022-09-13
400A916C,Corp_400A916C,Retail,UK,295.0,2023-07-10
39C716BB,Corp_39C716BB,Technology, MEXICO,160.0,2021-05-01
17AB59DE,Corp_17AB59DE,Finance,CA,296.0,2022-05-25
56C4349F,Corp_56C4349F,Healthcare,MX,133.0,2023-05-02
6928FFF7,Corp_6928FFF7,Manufacturing,MX,165.0,2022-02-24
18E40781,Corp_18E40781,Finance,UK,,2022-05-24
A71EE623,Corp_A71EE623,Healthcare,usa,249.0,2021-01-03
83F2E7CA,Corp_83F2E7CA,Technology,CA,333.0,2023-05-06
9DB6AA47,Corp_9DB6AA47,Manufacturing,usa,219.0,2021-04-03
57461939,Corp_57461939,, MEXICO,349.0,2023-01-11
C89D500B,Corp_C89D500B,Technology,CO,429.0,2022-04-13
C017EF5C,Corp_C017EF5C,Finance,CO,567.0,2021-04-13
B6C3C527,Corp_B6C3C527,,UK,122.0,2023-05-23
E64FD272,Corp_E64FD272,Finance,ES,371.0,2021-11-17
BE6C989F,Corp_BE6C989F,Education,CA,57.0,2023-02-16
A32FDD91,Corp_A32FDD91,Technology,US,272.0,2022-11-11
DC2A6630,Corp_DC2A6630,Retail,UK,60.0,2023-07-05
04E7B375,Corp_04E7B375,Education,CO,25.0,2021-04-06
C9F1E642,Corp_C9F1E642,Finance,ES,532.0,2022-02-15
CC29EC59,Corp_CC29EC59,Education,usa,111.0,2022-01-30
EDC4E4DA,Corp_EDC4E4DA,Retail,usa,193.0,2022-10-27
D7AA0879,Corp_D7AA0879,,UK,324.0,2022-12-14
E931E752,Corp_E931E752,Retail,US,249.0,2023-05-15
7B6F8D73,Corp_7B6F8D73,Healthcare,CA,180.0,2022-08-28
45C6EB08,Corp_45C6EB08,Education,usa,222.0,2022-01-24
F211B5D7,Corp_F211B5D7,,ES,630.0,2023-06-03
7F1EFDB3,Corp_7F1EFDB3,Retail,UK,138.0,2022-05-15
8795AAF4,Corp_8795AAF4,Technology,us,190.0,2021-03-06
36F4AFBB,Corp_36F4AFBB,Finance,ES,,2023-06-09
CE8B8124,Corp_CE8B8124,Retail, MEXICO,360.0,2022-08-14
BC9CE9C2,Corp_BC9CE9C2,Retail,MX,371.0,2022-11-17
D0622CF7,Corp_D0622CF7,,ES,387.0,2022-12-06
96F35BF0,Corp_96F35BF0,Retail,CA,277.0,2023-01-15
40386F24,Corp_40386F24,Healthcare,usa,78.0,2022-11-24
2DE143C0,Corp_2DE143C0,Retail,us,476.0,2023-04-27
35742DB8,Corp_35742DB8,Manufacturing,US,,2023-08-15
1D79F0AE,Corp_1D79F0AE,Healthcare, MEXICO,79.0,2023-05-23
E75FFED8,Corp_E75FFED8,Education,UK,210.0,2022-05-19
37AB9297,Corp_37AB9297,Finance,MX,0.0,2021-10-12
8C14B963,Corp_8C14B963,Technology, MEXICO,137.0,2022-10-21
A3764B5E,Corp_A3764B5E,Education,us,215.0,2021-03-22
8365DB20,Corp_8365DB20,Education,usa,214.0,2022-04-04
